balloon_id,hour_index,lat,lon,alt,balloon_speed,balloon_dir,windspeed,winddir,next_lat,next_lon,next_alt
1,15,-19.225999580502542,-40.34205257391166,2.0002030791655976,35.107202021551494,12.553797971990718,5.9,346,-18.91768723823996,-40.27577644765581,2.421128358442127
1,16,-18.91768723823996,-40.27577644765581,2.421128358442127,34.98313834872738,11.495021942787446,10.2,352,-18.60658393736751,-40.216774506197225,3.6847305814570603
1,17,-18.60658393736751,-40.216774506197225,3.6847305814570603,35.146452834401835,10.189944872160538,11.7,342,-18.29473274113449,-40.16519417807332,5.679852148767512
1,18,-18.29473274113449,-40.16519417807332,5.679852148767512,35.10048880374182,8.925088751188639,12.7,352,-17.98035016873784,-40.119604712042694,8.2302106722383
1,19,-17.98035016873784,-40.119604712042694,8.2302106722383,35.28812354671002,7.853462505029768,12.5,348,-17.66599717096859,-40.082557287014026,11.112849408861674
1,20,-17.66599717096859,-40.082557287014026,11.112849408861674,35.17377474556947,6.407301656756204,9.2,349,-17.349490505768838,-40.052579043245615,14.072724929025503
1,21,-17.349490505768838,-40.052579043245615,14.072724929025503,35.3372207930893,5.165944658457988,4.4,9,-17.031022647308443,-40.031549283719094,16.85107980720856
1,22,-17.031022647308443,-40.031549283719094,16.85107980720856,35.48240335812138,3.612794840152958,4.0,333,-16.925620929905772,-40.024584007432885,17.693089727396732
2,1,-74.17628528355259,-139.89830063574183,8.601143789254964,232.6942272758931,320.26700342179777,14.9,75,-72.44758043195377,-144.34366071897153,6.812022834579132
2,2,-72.44758043195377,-144.34366071897153,6.812022834579132,238.8223054535482,321.41240974419236,34.7,85,-70.66586574380791,-148.43181164164895,5.227359693853112
2,3,-70.66586574380791,-148.43181164164895,5.227359693853112,244.70096499171655,322.0719606040282,39.6,92,-68.83708898707037,-152.24332458642598,3.9086046675278787
2,4,-68.83708898707037,-152.24332458642598,3.9086046675278787,250.63492500393647,322.3967781687152,23.1,92,-66.9711815821529,-155.8336299294689,2.9083277854828413
2,5,-66.9711815821529,-155.8336299294689,2.9083277854828413,256.036000234538,322.4297454929431,3.1,135,-65.07485777064348,-159.25173230060204,2.265317931834046
2,6,-65.07485777064348,-159.25173230060204,2.265317931834046,261.2980438148265,322.2068814800423,30.6,226,-63.15641296319137,-162.5259112513731,2.0052076513277033
2,7,-63.15641296319137,-162.5259112513731,2.0052076513277033,265.94975685492244,321.82965670614226,38.8,243,-61.218444606054376,-165.68974270309215,2.1380835386955432
2,8,-61.218444606054376,-165.68974270309215,2.1380835386955432,270.82200337710316,321.2950881831502,22.1,251,-59.269366415600594,-168.7578017240509,2.6586487122339477
2,9,-59.269366415600594,-168.7578017240509,2.6586487122339477,274.9651193445543,320.6614793968471,30.2,261,-57.31161348370853,-171.7486221678642,3.5467166190455846
2,10,-57.31161348370853,-171.7486221678642,3.5467166190455846,279.1299977813553,319.95647713525887,33.6,274,-55.35652139040129,-174.6779373142518,4.767266703473398
2,11,-55.35652139040129,-174.6779373142518,4.767266703473398,282.55193562852827,319.06080717411834,46.4,263,-53.40474896899392,-177.55026310699736,6.271840570106148
2,12,-53.40474896899392,-177.55026310699736,6.271840570106148,285.78516536388804,318.22558218223526,46.1,257,-51.46432762250266,179.6218432629069,8.00209363215792
2,13,-51.46432762250266,179.6218432629069,8.00209363215792,288.58381854245323,317.25058316049194,40.7,255,-49.538229984614794,176.83299895123736,9.889052158069797
2,14,-49.538229984614794,176.83299895123736,9.889052158069797,291.12076865683434,316.27269710173096,28.2,245,-47.63371086664892,174.07887354224758,11.859543392466
2,15,-47.63371086664892,174.07887354224758,11.859543392466,293.02461292474464,315.23123854384744,17.5,212,-45.7535013086048,171.35644341101667,13.835016898771517
2,16,-45.7535013086048,171.35644341101667,13.835016898771517,294.6210502934483,314.19971658340376,13.2,135,-43.90015494167096,168.66012464045852,15.738867474658534
2,17,-43.90015494167096,168.66012464045852,15.738867474658534,296.0863040138231,313.1453327204238,18.1,41,-42.08267575268546,165.98849120146943,17.495661960764636
2,18,-42.08267575268546,165.98849120146943,17.495661960764636,296.71717533037037,312.0067824540567,31.1,24,-40.30314028898857,163.34450426864925,19.035910722830458
2,19,-40.30314028898857,163.34450426864925,19.035910722830458,296.7855613139577,310.93312772552525,39.6,1,-38.56315795180346,160.72314691292502,20.299885767724074
2,20,-38.56315795180346,160.72314691292502,20.299885767724074,296.81953666898,309.83703765871894,24.6,195,-36.87007498793796,158.1243991872978,21.237200780648145
2,21,-36.87007498793796,158.1243991872978,21.237200780648145,296.1090360053532,308.67369201108744,36.2,186,-35.221673737913534,155.5513091882538,21.8115084221174
2,22,-35.221673737913534,155.5513091882538,21.8115084221174,295.1282539985917,307.62779631749896,32.9,167,-34.684125382855235,154.6997509696234,21.91782457779849
3,1,-68.69616188455151,28.970916692303458,2.115916599934536,78.78324790539394,71.05767368716113,19.6,256,-68.46213365170156,30.742611321701872,2.000168838087296
3,2,-68.46213365170156,30.742611321701872,2.000168838087296,76.50685845392256,70.94186047818891,25.5,254,-68.23709355269001,32.438500583156134,2.1341563830936767
3,3,-68.23709355269001,32.438500583156134,2.1341563830936767,73.93332566238281,71.00733981417034,28.0,257,-68.01809223135142,34.064174030891024,2.514606336935456
3,4,-68.01809223135142,34.064174030891024,2.514606336935456,71.60807836253277,70.87511811390846,27.4,260,-67.80906614264148,35.61574171147247,3.131809094151473
3,5,-67.80906614264148,35.61574171147247,3.131809094151473,68.90663420379424,71.00781267791263,21.8,261,-67.61210949693742,37.09928415330287,3.970688315519773
3,6,-67.61210949693742,37.09928415330287,3.970688315519773,66.28803781896632,71.39580168084262,21.5,256,-67.42375678572269,38.5120922838574,5.009834650909484
3,7,-67.42375678572269,38.5120922838574,5.009834650909484,63.61758923968275,71.43302946009203,22.8,275,-67.24599557441017,39.85697316091429,6.223864994901626
3,8,-67.24599557441017,39.85697316091429,6.223864994901626,60.92018298062372,71.68895641500723,23.2,254,-67.08172780095752,41.1315697749941,7.581795625349077
3,9,-67.08172780095752,41.1315697749941,7.581795625349077,57.95675810223697,72.21790005700052,26.8,246,-66.92857838709327,42.34169446608669,9.050456530317915
3,10,-66.92857838709327,42.34169446608669,9.050456530317915,55.254148884581106,72.60706357561492,32.4,240,-66.78753949373025,43.48532147976053,10.592800347422642
3,11,-66.78753949373025,43.48532147976053,10.592800347422642,52.37934038730274,73.10458648990772,31.8,239,-66.66131004105428,44.56319186492504,12.169858403893324
3,12,-66.66131004105428,44.56319186492504,12.169858403893324,49.39608208849561,73.98752652736823,29.4,239,-66.54827866860927,45.57638805597941,13.743108087916049
3,13,-66.54827866860927,45.57638805597941,13.743108087916049,46.466405574673566,74.77235533502801,27.1,237,-66.44831962252853,46.526351817299336,15.272397906319268
3,14,-66.44831962252853,46.526351817299336,15.272397906319268,43.56448041945194,75.65433379809747,23.0,235,-66.36238716321114,47.41179223694723,16.72037207641832
3,15,-66.36238716321114,47.41179223694723,16.72037207641832,40.55001956429092,76.77668308006139,21.9,234,-66.29091632537884,48.23431242403827,18.05007630825654
3,16,-66.29091632537884,48.23431242403827,18.05007630825654,37.572994828953455,78.16589540793086,19.8,233,-66.23353601147795,48.996191580715006,19.229030072811007
3,17,-66.23353601147795,48.996191580715006,19.229030072811007,34.69448065827068,79.75178686845481,17.6,229,-66.19160931941886,49.6931944305009,20.227394538348523
3,18,-66.19160931941886,49.6931944305009,20.227394538348523,31.606036534047195,81.83670430482516,15.0,222,-66.16437911201987,50.33179466274769,21.02003980875731
3,19,-66.16437911201987,50.33179466274769,21.02003980875731,28.839600911812543,84.26561367396312,13.8,219,-66.15101394391559,50.908356338348575,21.587604031172482
3,20,-66.15101394391559,50.908356338348575,21.587604031172482,25.95737305102144,86.98156592287262,15.4,213,-66.15343714403282,51.423554471276574,21.915602186942905
3,21,-66.15343714403282,51.423554471276574,21.915602186942905,23.16326752464592,90.90211017561393,19.6,197,-66.17110653338044,51.880375589507935,21.996022303666884
3,22,-66.17110653338044,51.880375589507935,21.996022303666884,20.622920494514773,95.67574712979035,25.5,188,-66.17984518834936,52.01817852710518,21.96728031507868
4,1,42.64609771203728,-125.38556676937448,8.193658282671459,30.108416990058416,231.21323742288135,21.0,174,42.3671064374089,-125.67516879533173,14.201605824862698
4,2,42.3671064374089,-125.67516879533173,14.201605824862698,39.06340544398452,217.52248109945094,23.9,168,41.98311897436804,-125.96750758232558,19.40806447819429
4,3,41.98311897436804,-125.96750758232558,19.40806447819429,49.02466373198729,209.53054765028085,24.5,163,41.494078706502286,-126.26319443165168,21.92313791441426
4,4,41.494078706502286,-126.26319443165168,21.92313791441426,59.656953303542025,204.3818341839252,26.3,170,40.901777645587046,-126.56191136965194,20.831663858613492
4,5,40.901777645587046,-126.56191136965194,20.831663858613492,70.44344324111664,200.8792398840785,27.7,171,40.20789480660901,-126.86977673875609,16.529837296220393
4,6,40.20789480660901,-126.86977673875609,16.529837296220393,81.42214990054215,198.72943854685016,29.6,177,39.41629103205483,-127.18820592046657,10.582968140903304
4,7,39.41629103205483,-127.18820592046657,10.582968140903304,92.12841047815014,197.2729519183729,29.5,179,38.52635062045267,-127.51813621435824,5.14971488378422
4,8,38.52635062045267,-127.51813621435824,5.14971488378422,102.98512754574855,196.1825408191927,30.7,184,37.54258368827855,-127.86222353099207,2.2070807962927006
4,9,37.54258368827855,-127.86222353099207,2.2070807962927006,113.46473291232061,195.50852917273104,30.5,187,36.466780452392705,-128.2282661404717,2.823214830964229
4,10,36.466780452392705,-128.2282661404717,2.823214830964229,123.96088606113044,195.3117809460432,29.8,192,35.29989436230224,-128.61525261088315,6.775373420051624
4,11,35.29989436230224,-128.61525261088315,6.775373420051624,134.35376712129852,195.15379823870612,28.5,170,34.04884967299614,-129.02969709336273,12.625136586319158
4,12,34.04884967299614,-129.02969709336273,12.625136586319158,144.17966288172997,195.35821629993154,29.7,170,32.715620422019114,-129.4769212939316,18.249094414372898
4,13,32.715620422019114,-129.4769212939316,18.249094414372898,153.9535151093832,195.77113400600075,28.1,170,31.30167159702595,-129.956537154598,21.600851770744715
4,14,31.30167159702595,-129.956537154598,21.600851770744715,163.59781282011565,196.17459959879386,25.9,164,29.81162567408751,-130.47456693329653,21.463751740921357
4,15,29.81162567408751,-130.47456693329653,21.463751740921357,172.95044944625033,196.7988721281859,23.4,157,28.25201807388806,-131.03691016980042,17.887681049205682
4,16,28.25201807388806,-131.03691016980042,17.887681049205682,181.83348411969317,197.63518569937224,24.7,161,26.624824812709544,-131.64637774939652,12.170720275862807
4,17,26.624824812709544,-131.64637774939652,12.170720275862807,190.6693612376448,198.52885041075558,20.0,162,24.935908788630776,-132.30520094456259,6.391697786803888
4,18,24.935908788630776,-132.30520094456259,6.391697786803888,199.04630430185108,199.4984806600294,19.0,151,23.18988583723688,-133.01817694451813,2.6520577778577934
4,19,23.18988583723688,-133.01817694451813,2.6520577778577934,207.20381028250117,200.5946734697119,21.1,136,21.393744554302174,-133.78987538741418,2.309254978276396
4,20,21.393744554302174,-133.78987538741418,2.309254978276396,214.92258970526458,201.82691852646408,14.8,113,19.551970696443956,-134.6254105648505,5.4880253840009185
4,21,19.551970696443956,-134.6254105648505,5.4880253840009185,222.52240589836222,203.17307642196766,19.1,93,17.673489008082214,-135.52525254668572,11.034504743335564
4,22,17.673489008082214,-135.52525254668572,11.034504743335564,229.3915213693069,204.56174902173854,26.1,96,17.039666367923598,-135.84058162436648,13.071341688883978
5,1,-44.11254658706816,143.047775769313,19.331773257929385,312.3284809201413,282.4367735297267,29.5,305,-43.48525494702085,139.15340209551422,21.578389501785324
5,2,-43.48525494702085,139.15340209551422,21.578389501785324,320.2076193344631,281.22766284327923,40.1,298,-42.90657541610705,135.18868889276985,21.864410704159837
5,3,-42.90657541610705,135.18868889276985,21.864410704159837,327.7354866106317,279.95990236323087,49.0,308,-42.38019262876399,131.1575146827863,20.131441226299398
5,4,-42.38019262876399,131.1575146827863,20.131441226299398,334.8428574595642,278.69621377141937,33.1,222,-41.91175762402148,127.06257379731404,16.734991188514368
5,5,-41.91175762402148,127.06257379731404,16.734991188514368,341.56310274523844,277.3928602622889,32.6,225,-41.50416296073803,122.90511798299433,12.368498237437537
5,6,-41.50416296073803,122.90511798299433,12.368498237437537,348.0467024600238,276.09484688256083,35.8,231,-41.16283949966487,118.69040283215949,7.927726813360719
5,7,-41.16283949966487,118.69040283215949,7.927726813360719,353.90735658833495,274.76076531033215,32.6,223,-40.89133232574009,114.41861886736318,4.319328876784413
5,8,-40.89133232574009,114.41861886736318,4.319328876784413,359.5730017214255,273.41117386044914,23.0,200,-40.68896083285431,110.0973880199983,2.2835494239437892
5,9,-40.68896083285431,110.0973880199983,2.2835494239437892,364.44727015585636,272.12602793292893,13.0,152,-40.56167071005991,105.72316980535034,2.236024220734688
5,10,-40.56167071005991,105.72316980535034,2.236024220734688,369.3957455766397,270.7701806165931,8.2,75,-40.50630621442806,101.30244617164865,4.187293664685491
5,11,-40.50630621442806,101.30244617164865,4.187293664685491,373.6087882158594,269.50665990023765,13.8,15,-40.52808924323522,96.8401828056088,7.73676496170792
5,12,-40.52808924323522,96.8401828056088,7.73676496170792,377.16980874301055,268.18233576785286,18.4,6,-40.62122572789008,92.33630915296006,12.159758815596463
5,13,-40.62122572789008,92.33630915296006,12.159758815596463,380.49257071729284,266.97611372401974,29.9,333,-40.78897027103203,87.79423896889526,16.548919905196755
5,14,-40.78897027103203,87.79423896889526,16.548919905196755,383.2813849816214,265.7308400480034,44.6,328,-41.02679905861638,83.21647611557879,20.0081333155834
5,15,-41.02679905861638,83.21647611557879,20.0081333155834,385.5648953208219,264.57029914090754,43.8,324,-41.33059323717041,78.60489284611792,21.827758518507416
5,16,-41.33059323717041,78.60489284611792,21.827758518507416,387.38138718603733,263.4820178976363,27.8,312,-41.69897080240798,73.96294623757346,21.636290971151006
5,17,-41.69897080240798,73.96294623757346,21.636290971151006,388.60956464145033,262.4146510385103,35.3,310,-42.12652362532205,69.29178164473727,19.47216727972622
5,18,-42.12652362532205,69.29178164473727,19.47216727972622,389.3878463772794,261.4311841602902,46.1,315,-42.608378240972456,64.59416122285482,15.779580798674358
5,19,-42.608378240972456,64.59416122285482,15.779580798674358,389.58228892896943,260.51712513316704,42.9,281,-43.13643583220917,59.86923477840781,11.312429995764841
5,20,-43.13643583220917,59.86923477840781,11.312429995764841,389.43790860281104,259.7264325105049,50.7,261,-43.70464017545662,55.12430822584408,6.987128771959829
5,21,-43.70464017545662,55.12430822584408,6.987128771959829,388.3360397558584,259.0119317640006,51.0,252,-44.30860606762639,50.35530488117848,3.686754065881278
5,22,-44.30860606762639,50.35530488117848,3.686754065881278,387.22373009082116,258.3625343191834,49.8,235,-44.51489472496686,48.76142471269362,2.940848211466861
6,1,-9.59591904910642,-42.39427038471009,6.546458908453123,269.75104174676625,294.10019580187605,3.5,294,-8.518199513009504,-44.51557940889805,2.8423442909423215
6,2,-8.518199513009504,-44.51557940889805,2.8423442909423215,261.95242587272725,297.0539561155232,4.2,59,-7.369054481215187,-46.512290181289586,2.1392045077629955
6,3,-7.369054481215187,-46.512290181289586,2.1392045077629955,254.32050503903506,300.0197247041224,4.7,266,-6.159790517404437,-48.38074338814271,4.667100413986022
6,4,-6.159790517404437,-48.38074338814271,4.667100413986022,246.26259860772257,302.98092674652946,1.6,333,-4.900722883597878,-50.12023872153236,9.596646417416624
6,5,-4.900722883597878,-50.12023872153236,9.596646417416624,238.04199966394242,305.9380558996891,2.0,45,-3.598419510239871,-51.730859793982205,15.314940509392283
6,6,-3.598419510239871,-51.730859793982205,15.314940509392283,229.92724329493493,308.973051892207,0.5,225,-2.267712555493805,-53.216407860396274,19.94584897721945
6,7,-2.267712555493805,-53.216407860396274,19.94584897721945,221.6033098397435,311.85005955043846,3.6,45,-0.9130826514053298,-54.57611358526978,21.974181260885658
6,8,-0.9130826514053298,-54.57611358526978,21.974181260885658,213.37583270154673,314.8830118538411,4.3,24,0.45605451950188924,-55.81298455424779,20.73445522239339
6,9,0.45605451950188924,-55.81298455424779,20.73445522239339,205.16260244527226,317.9014907807937,5.3,62,1.8301996667287466,-56.92995678468219,16.632297792965332
6,10,1.8301996667287466,-56.92995678468219,16.632297792965332,196.89181834415976,320.9092698123381,3.5,336,3.204184417785571,-57.92602381448655,11.011995146461711
6,11,3.204184417785571,-57.92602381448655,11.011995146461711,188.63923851575672,324.1066720190621,4.0,360,4.570814036973848,-58.807838595235374,5.7167456919206
6,12,4.570814036973848,-58.807838595235374,5.7167456919206,180.72724260955408,327.256819698932,4.1,345,5.922092289036532,-59.57826415692052,2.4791062358586213
6,13,5.922092289036532,-59.57826415692052,2.4791062358586213,172.78265958166023,330.4482308807943,0.8,297,7.2531598417081815,-60.23922148111447,2.361324440848529
6,14,7.2531598417081815,-60.23922148111447,2.361324440848529,165.03498005294938,333.78079907742676,4.6,39,8.559220314674816,-60.793451463319094,5.401937424430138
6,15,8.559220314674816,-60.793451463319094,5.401937424430138,157.5337882701539,337.2395853150941,8.9,40,9.835165550839326,-61.24610248068974,10.603340580434638
6,16,9.835165550839326,-61.24610248068974,10.603340580434638,150.32657415419888,340.7356298753221,9.8,62,11.080381340334977,-61.59792123937815,16.263682745996107
6,17,11.080381340334977,-61.59792123937815,16.263682745996107,143.70651102684496,344.5040059219879,23.6,74,12.286161348814463,-61.855679481285506,20.526686083808407
6,18,12.286161348814463,-61.855679481285506,20.526686083808407,136.9828357541824,348.20231132075037,29.8,82,13.452287764049839,-62.02071464479407,21.99528405586942
6,19,13.452287764049839,-62.02071464479407,21.99528405586942,130.89561750530262,352.162775999532,34.6,81,14.575587517358748,-62.09904217105483,20.188964944180405
6,20,14.575587517358748,-62.09904217105483,20.188964944180405,125.19075007211319,356.13900407887235,32.3,78,15.65703065667847,-62.09088203657108,15.700369862839217
6,21,15.65703065667847,-62.09088203657108,15.700369862839217,120.2541808917563,0.4163063280499273,38.0,77,16.69170341626175,-62.00097243371127,9.998125743736153
6,22,16.69170341626175,-62.00097243371127,9.998125743736153,115.45032113132265,4.758229046302688,33.3,79,17.025158669304304,-61.95418492328408,8.152154039381653
7,1,12.007993075825391,-30.50572464093898,20.193359160117904,81.27657740656495,203.3888263955659,25.4,63,11.36141745391148,-30.843310433139468,15.865502040814253
7,2,11.36141745391148,-30.843310433139468,15.865502040814253,80.74837780984178,207.11474532228723,26.0,66,10.737547036934794,-31.21814550395113,10.344465824159364
7,3,10.737547036934794,-31.21814550395113,10.344465824159364,80.53408647901935,210.56330543630654,29.0,58,10.141794221723812,-31.635524144360726,5.333667776415895
7,4,10.141794221723812,-31.635524144360726,5.333667776415895,80.44589035805038,214.60461990993235,26.8,79,9.56956566069418,-32.09628761106885,2.3836806329792726
7,5,9.56956566069418,-32.09628761106885,2.3836806329792726,81.21999818966937,218.46556656605074,27.9,83,9.027803666415886,-32.599154639493825,2.404670318883941
7,6,9.027803666415886,-32.599154639493825,2.404670318883941,81.69438336929326,222.53089326035737,25.6,90,8.511597217407996,-33.14880159586602,5.390141654244674
7,7,8.511597217407996,-33.14880159586602,5.390141654244674,83.32619328729844,226.50290334477228,21.0,103,8.02680306265004,-33.74307157036367,10.418980699427848
7,8,8.02680306265004,-33.74307157036367,10.418980699427848,84.74736647146688,230.54255357757222,15.2,121,7.571245511092415,-34.38383867151661,15.935031999750269
7,9,7.571245511092415,-34.38383867151661,15.935031999750269,86.88532201959683,234.38082975955692,10.1,125,7.146308897625768,-35.07377733974939,20.236416295999714
7,10,7.146308897625768,-35.07377733974939,20.236416295999714,89.56370699610096,238.20345063647534,5.6,117,6.754436687116281,-35.810414979997695,21.99214837616859
7,11,6.754436687116281,-35.810414979997695,21.99214837616859,92.24827738774593,241.85753555748465,7.8,112,6.394047039512172,-36.59532649623957,20.66036130858808
7,12,6.394047039512172,-36.59532649623957,20.66036130858808,95.5169511840163,245.2395904571643,8.5,118,6.071076167814774,-37.42924222835196,16.651954242781816
7,13,6.071076167814774,-37.42924222835196,16.651954242781816,98.92770162839875,248.75989065104702,10.9,117,5.780746140652821,-38.31177813911,11.207313769758347
7,14,5.780746140652821,-38.31177813911,11.207313769758347,102.8091559092727,251.74480428930246,11.0,128,5.528121999410184,-39.243296551018645,6.006286611438092
7,15,5.528121999410184,-39.243296551018645,6.006286611438092,106.83513076077546,254.80204677402645,12.6,127,5.313219647017552,-40.22115762456802,2.6583111907942154
7,16,5.313219647017552,-40.22115762456802,2.6583111907942154,110.85306692154248,257.59781564046534,14.2,111,5.1364852692867,-41.249695803167015,2.196345618361107
7,17,5.1364852692867,-41.249695803167015,2.196345618361107,115.57598288504698,260.2572435669025,14.1,96,4.999349784420966,-42.3223033817815,4.764422919602943
7,18,4.999349784420966,-42.3223033817815,4.764422919602943,119.77684471699521,262.73342684897534,18.5,83,4.902130059486034,-43.44338248064156,9.567303187579352
7,19,4.902130059486034,-43.44338248064156,9.567303187579352,124.66281337251938,265.07378979845487,20.1,80,4.845807929594675,-44.60861473385406,15.123143366937587
7,20,4.845807929594675,-44.60861473385406,15.123143366937587,129.2511924296857,267.27230317613385,21.1,81,4.831941437738948,-45.82025403220922,19.71270947090443
7,21,4.831941437738948,-45.82025403220922,19.71270947090443,134.25678839435528,269.3930970385964,18.3,80,4.860583962051608,-47.075117479555544,21.919972725303435
7,22,4.860583962051608,-47.075117479555544,21.919972725303435,139.07206148676164,271.3652075855404,18.9,76,4.879852366727464,-47.50080780767046,21.981348046575896
8,1,-17.665563996619063,-100.80689184586903,21.947849313628833,77.6885500361771,357.7555852199167,26.1,97,-16.98440753136826,-100.74087760356943,20.122331560859095
8,2,-16.98440753136826,-100.74087760356943,20.122331560859095,76.06460386862283,5.2957054509683985,27.7,103,-16.33443843130066,-100.57973717744383,16.145617693133424
8,3,-16.33443843130066,-100.57973717744383,16.145617693133424,74.28384250859017,13.384146985785264,28.6,105,-15.72666482429655,-100.32621632849865,11.069424219272207
8,4,-15.72666482429655,-100.32621632849865,11.069424219272207,72.81013829493662,21.881478945301808,28.3,108,-15.170334125762308,-99.98434891888422,6.241025694130871
8,5,-15.170334125762308,-99.98434891888422,6.241025694130871,71.8979430070163,30.684053394318653,30.7,108,-14.681364455841566,-99.55888730169454,2.9373825953305044
